"Cod_Vigente","Cod_Region","Nom_Region","Cod_Dep_Jerarquica","Dep_Jerarquica","Tipo_Establec","Nom_Oficial","Dep_Admin","Nivel_Atencion","Nom_Comuna","Cod_Comuna","Certificacion"
133468,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Rilán","Municipal","Primario","Castro","10201","NO"
133471,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Yutuy","Municipal","Primario","Castro","10201","NO"
133509,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Isla Cahuach","Municipal","Primario","Quinchao","10210","NO"
133467,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Puyán","Municipal","Primario","Castro","10201","NO"
200442,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Gamboa","Municipal","Primario","Castro","10201","NO"
133012,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Clínica Dental Móvil","Clínica Dental Móvil Triple. Pat. BKYS90 (Castro)","Servicio de Salud","Primario","Castro","10201","NO"
133150,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Hospital","Hospital de Castro","Servicio de Salud","Terciario","Castro","10201","Autogestionado en Red ( EAR)"
133375,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. René Tapia Salgado","Municipal","Primario","Castro","10201","Centro de Salud Familiar"
133160,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Hospital","Hospital Comunitario de Achao","Servicio de Salud","Primario-Secundario ( Por confirmar)","Quinchao","10210","NO"
133776,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Kintunien","Municipal","Primario","Castro","10201","NO"
200009,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Quillahue","Municipal","Primario","Castro","10201","Centro de Salud Familiar"
200176,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR Castro","Municipal","Primario","Castro","10201","NO"
133507,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Isla Quenac","Municipal","Primario","Quinchao","10210","NO"
133360,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Curaco de Vélez","Municipal","Primario","Curaco de Vélez","10204","Centro de Salud Familiar"
200983,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Urgencia Rural (SUR)","SUR Curaco de Vélez","Municipal","Primario","Curaco de Vélez","10204","NO"
133775,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Llau Llao","Municipal","Primario","Castro","10201","NO"
133505,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Isla Llingua","Municipal","Primario","Quinchao","10210","NO"
133506,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Isla Meulín","Municipal","Primario","Quinchao","10210","NO"
133513,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Palqui","Municipal","Primario","Curaco de Vélez","10204","NO"
133547,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Pid - Pid","Municipal","Primario","Castro","10201","NO"
133512,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Huyar Alto","Municipal","Primario","Curaco de Vélez","10204","NO"
124519,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Buill","Municipal","Primario","Chaitén","10401","NO"
133504,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Isla Lin-Lin","Municipal","Primario","Quinchao","10210","NO"
133515,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Tac","Municipal","Primario","Quemchi","10209","NO"
133350,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dalcahue","Municipal","Primario","Dalcahue","10205","Centro de Salud Familiar"
200734,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Urgencia Rural (SUR)","SUR Dalcahue","Municipal","Primario","Dalcahue","10205","NO"
133472,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Mocopulli","Municipal","Primario","Dalcahue","10205","NO"
133473,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Quetalco","Municipal","Primario","Dalcahue","10205","NO"
133474,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Calén","Municipal","Primario","Dalcahue","10205","NO"
124731,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar de Ayacara","Municipal","Primario","Chaitén","10401","NO"
133496,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Tenaún","Municipal","Primario","Dalcahue","10205","NO"
133514,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Mechuque","Municipal","Primario","Quemchi","10209","NO"
133517,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Voigue","Municipal","Primario","Quemchi","10209","NO"
133740,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Metahue","Municipal","Primario","Quemchi","10209","NO"
133546,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Puchaurán","Municipal","Primario","Dalcahue","10205","NO"
133497,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Quicaví","Municipal","Primario","Quemchi","10209","NO"
133495,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Montemar","Municipal","Primario","Quemchi","10209","NO"
133559,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Butalcura","Municipal","Primario","Dalcahue","10205","NO"
124548,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Hueque","Municipal","Primario","Chaitén","10401","NO"
133494,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Quinterquén","Municipal","Primario","Quemchi","10209","NO"
133340,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Quemchi","Municipal","Primario","Quemchi","10209","Centro de Salud Familiar"
200732,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Urgencia Rural (SUR)","SUR Quemchi","Municipal","Primario","Quemchi","10209","NO"
200449,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Puntra Degañ","Municipal","Primario","Ancud","10202","NO"
133493,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Morrolobos","Municipal","Primario","Quemchi","10209","NO"
124415,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Paso El Bolsón o Segundo Corral","Municipal","Primario","Cochamó","10103","NO"
133492,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Lliuco (Quemchi)","Municipal","Primario","Quemchi","10209","NO"
133557,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Coipomo","Municipal","Primario","Ancud","10202","NO"
124420,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Hualaihué","Servicio de Salud","Primario","Hualaihué","10403","NO"
200082,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Chauchil","Servicio de Salud","Primario","Hualaihué","10403","NO"
133485,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Linao","Municipal","Primario","Ancud","10202","NO"
124380,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Río Negro Hornopirén","Servicio de Salud","Primario","Hualaihué","10403","Centro de Salud Familiar"
124418,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Rolecha","Servicio de Salud","Primario","Hualaihué","10403","NO"
124454,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Tabón","Municipal","Primario","Calbuco","10102","NO"
133489,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Manao","Municipal","Primario","Ancud","10202","NO"
133325,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Pudeto Bajo","Municipal","Primario","Ancud","10202","Centro de Salud Familiar"
124552,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Queullín","Municipal","Primario","Calbuco","10102","NO"
133725,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Bellavista","Municipal","Primario","Ancud","10202","NO"
124417,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Aulén","Servicio de Salud","Primario","Hualaihué","10403","NO"
124414,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Llanada Grande","Municipal","Primario","Cochamó","10103","NO"
133487,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Quetalmahue","Municipal","Primario","Ancud","10202","NO"
133390,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Dr. Manuel Ferreira Guzman","Municipal","Primario","Ancud","10202","Centro de Salud Familiar"
201067,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Atención Primaria de Urgencia de Alta Resolutividad (SAR)","SAR ANCUD","Municipal","Primario","Ancud","10202","NO"
133155,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Hospital","Hospital de Ancud","Servicio de Salud","Terciario","Ancud","10202","NO"
124458,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Pergue","Municipal","Primario","Calbuco","10102","NO"
133486,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Chacao","Municipal","Primario","Ancud","10202","NO"
200736,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Servicio de Urgencia Rural (SUR)","SUR Chacao","Municipal","Primario","Ancud","10202","NO"
133542,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Caulín","Municipal","Primario","Ancud","10202","NO"
133490,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Guabún","Municipal","Primario","Ancud","10202","NO"
133488,10,"Región De Los Lagos","33","Servicio de Salud Chiloé","Posta de Salud Rural (PSR)","Posta de Salud Rural Nal","Municipal","Primario","Ancud","10202","NO"
124537,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Chope","Municipal","Primario","Calbuco","10102","NO"
124456,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Chauquear","Municipal","Primario","Calbuco","10102","NO"
124419,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Contao","Servicio de Salud","Primario","Hualaihué","10403","NO"
124457,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Chayahue","Municipal","Primario","Calbuco","10102","NO"
124448,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Pargua","Municipal","Primario","Calbuco","10102","NO"
124551,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Machil","Municipal","Primario","Calbuco","10102","NO"
124451,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Aguantao","Municipal","Primario","Calbuco","10102","NO"
124460,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural San Antonio (Calbuco)","Municipal","Primario","Calbuco","10102","NO"
124130,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Hospital","Hospital de Calbuco","Servicio de Salud","Primario-Secundario ( Por confirmar)","Calbuco","10102","NO"
124396,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Calbuco","Municipal","Primario","Calbuco","10102","Centro de Salud Familiar"
124450,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro Comunitario de Salud Familiar (CECOSF)","Centro Comunitario de Salud Familiar Texas","Municipal","Primario","Calbuco","10102","NO"
124445,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Astillero","Municipal","Primario","Maullín","10108","NO"
124453,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Avellanal","Municipal","Primario","Calbuco","10102","NO"
124553,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural San Ramón (Calbuco)","Municipal","Primario","Calbuco","10102","NO"
124325,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Centro de Salud Familiar (CESFAM)","Centro de Salud Familiar Carelmapu","Municipal","Primario","Maullín","10108","Centro de Salud Familiar"
124452,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Peñasmo","Municipal","Primario","Calbuco","10102","NO"
124543,10,"Región De Los Lagos","24","Servicio de Salud Del Reloncaví","Posta de Salud Rural (PSR)","Posta de Salud Rural Valle El Frío","Municipal","Primario","Cochamó","10103","NO"
